customer_id,first_name,last_name,email,registration_date,region,customer_segment
6103,Christopher,Martinez,christopher.martinez6103@email.com,11/23/2023,Central,Occasional
6104,Elizabeth,White,elizabeth.white6104@email.com,7/2/2023,Central,Occasional
6105,Christopher,Williams,christopher.williams6105@email.com,9/26/2023,Central,VIP
6106,Jessica,Taylor,jessica.taylor6106@email.com,12/30/2023,South,VIP
6107,Charles,Jackson,charles.jackson6107@email.com,10/15/2023,East,Regular
6108,Susan,Davis,susan.davis6108@email.com,9/9/2023,East,Occasional
6109,Mary,Miller,mary.miller6109@email.com,12/11/2023,South,Regular
6110,Karen,Hernandez,karen.hernandez6110@email.com,12/26/2023,West,VIP
6111,Joseph,Miller,joseph.miller6111@email.com,6/9/2023,Central,Regular
6112,Richard,Moore,richard.moore6112@email.com,8/24/2023,West,Occasional
6113,Jessica,Rodriguez,jessica.rodriguez6113@email.com,12/29/2023,South,Occasional
6114,Susan,Lopez,susan.lopez6114@email.com,1/2/2023,West,Occasional
6115,Daniel,Jones,daniel.jones6115@email.com,10/22/2023,South,VIP
6116,Jennifer,Thompson,jennifer.thompson6116@email.com,3/7/2023,North,Occasional
6117,Michael,Taylor,michael.taylor6117@email.com,10/3/2023,South,Occasional
6118,William,Anderson,william.anderson6118@email.com,11/28/2023,South,Occasional
6119,Michael,Smith,michael.smith6119@email.com,7/4/2023,Central,Occasional
6120,Susan,Jackson,susan.jackson6120@email.com,12/27/2023,West,Occasional
6121,Richard,Johnson,richard.johnson6121@email.com,10/6/2023,East,Occasional
6122,Patricia,Garcia,patricia.garcia6122@email.com,10/9/2023,East,Regular
6123,David,Taylor,david.taylor6123@email.com,5/22/2023,Central,Occasional
6124,Sarah,Williams,sarah.williams6124@email.com,10/26/2023,East,Occasional
6125,Susan,Lopez,susan.lopez6125@email.com,11/28/2023,South,VIP
6126,Richard,Davis,richard.davis6126@email.com,12/16/2023,North,Occasional
6127,Daniel,Smith,daniel.smith6127@email.com,12/3/2023,West,Regular
6128,Thomas,Brown,thomas.brown6128@email.com,11/9/2023,East,Occasional
6129,Elizabeth,Moore,elizabeth.moore6129@email.com,12/30/2023,East,Occasional
6130,William,Garcia,william.garcia6130@email.com,11/30/2023,West,Occasional
6131,Michael,Brown,michael.brown6131@email.com,11/9/2023,South,Occasional
6132,Richard,Hernandez,richard.hernandez6132@email.com,4/1/2023,West,Occasional
6133,Susan,Taylor,susan.taylor6133@email.com,9/7/2023,East,Occasional
6134,Elizabeth,Moore,elizabeth.moore6134@email.com,4/17/2023,East,VIP
6135,William,Martin,william.martin6135@email.com,11/17/2023,South,Occasional
6136,Sarah,Smith,sarah.smith6136@email.com,12/1/2023,Central,Occasional
6137,Jennifer,Wilson,jennifer.wilson6137@email.com,3/8/2023,South,Regular
6138,Karen,Smith,karen.smith6138@email.com,9/8/2023,West,VIP
6139,James,Johnson,james.johnson6139@email.com,12/21/2023,South,Occasional
6140,David,Martinez,david.martinez6140@email.com,1/1/2023,East,Regular
6141,Lisa,Miller,lisa.miller6141@email.com,5/9/2023,West,Occasional
6142,John,Rodriguez,john.rodriguez6142@email.com,11/6/2023,North,VIP
6143,Lisa,Taylor,lisa.taylor6143@email.com,2/19/2023,West,Occasional
6144,William,Anderson,william.anderson6144@email.com,1/10/2023,East,Occasional
6145,Nancy,Martin,nancy.martin6145@email.com,2/15/2023,East,Occasional
6146,Jessica,Davis,jessica.davis6146@email.com,1/14/2023,West,Occasional
6147,Charles,Gonzalez,charles.gonzalez6147@email.com,4/29/2023,West,Occasional
6148,Mary,Jackson,mary.jackson6148@email.com,3/2/2023,North,Occasional
6149,Michael,Anderson,michael.anderson6149@email.com,11/22/2023,South,Occasional
6150,Mary,Lopez,mary.lopez6150@email.com,7/18/2023,Central,Occasional
6151,Jennifer,Rodriguez,jennifer.rodriguez6151@email.com,11/14/2023,West,VIP
6152,Christopher,Lopez,christopher.lopez6152@email.com,10/5/2023,West,Occasional
6153,Jennifer,Thomas,jennifer.thomas6153@email.com,3/2/2023,North,Occasional
6154,Barbara,Thompson,barbara.thompson6154@email.com,8/27/2023,West,Regular
6155,Jennifer,Wilson,jennifer.wilson6155@email.com,10/17/2023,West,Occasional
6156,Susan,Taylor,susan.taylor6156@email.com,10/2/2023,Central,Occasional
6157,John,Johnson,john.johnson6157@email.com,9/26/2023,East,Occasional
6158,Jessica,Miller,jessica.miller6158@email.com,9/14/2023,West,Occasional
6159,Jessica,Jackson,jessica.jackson6159@email.com,12/4/2023,South,Occasional
6160,Susan,Rodriguez,susan.rodriguez6160@email.com,10/29/2023,North,Regular
6161,Michael,Jones,michael.jones6161@email.com,9/10/2023,West,Occasional
6162,Elizabeth,Martin,elizabeth.martin6162@email.com,11/28/2023,East,Occasional
6163,Christopher,Gonzalez,christopher.gonzalez6163@email.com,11/28/2023,Central,Occasional
6164,Joseph,Williams,joseph.williams6164@email.com,10/12/2023,South,Regular
6165,Joseph,Rodriguez,joseph.rodriguez6165@email.com,11/28/2023,North,Occasional
6166,Robert,Rodriguez,robert.rodriguez6166@email.com,11/15/2023,South,Occasional
6167,Jennifer,Martin,jennifer.martin6167@email.com,10/14/2023,East,Occasional
6168,Lisa,Taylor,lisa.taylor6168@email.com,6/11/2023,South,Occasional
6169,William,Hernandez,william.hernandez6169@email.com,5/2/2023,West,Occasional
6170,Elizabeth,Rodriguez,elizabeth.rodriguez6170@email.com,1/17/2023,West,Occasional
6171,Elizabeth,Davis,elizabeth.davis6171@email.com,4/12/2023,Central,Occasional
6172,Richard,Jackson,richard.jackson6172@email.com,10/15/2023,North,Regular
6173,Karen,Gonzalez,karen.gonzalez6173@email.com,10/25/2023,North,Occasional
6174,William,Smith,william.smith6174@email.com,8/23/2023,South,VIP
6175,William,Williams,william.williams6175@email.com,11/12/2023,South,Regular
6176,Daniel,Rodriguez,daniel.rodriguez6176@email.com,6/10/2023,North,VIP
6177,Lisa,Jones,lisa.jones6177@email.com,9/22/2023,South,Occasional
6178,Joseph,Lee,joseph.lee6178@email.com,4/16/2023,South,Occasional
6179,Richard,Anderson,richard.anderson6179@email.com,11/7/2023,East,Occasional
6180,Richard,Wilson,richard.wilson6180@email.com,5/7/2023,South,Occasional
6181,Robert,Thomas,robert.thomas6181@email.com,10/19/2023,Central,Occasional
6182,Patricia,Hernandez,patricia.hernandez6182@email.com,1/28/2023,Central,Regular
6183,John,Johnson,john.johnson6183@email.com,1/11/2023,South,Occasional
6184,Susan,Johnson,susan.johnson6184@email.com,10/1/2023,North,Occasional
6185,Karen,Hernandez,karen.hernandez6185@email.com,11/23/2023,Central,Regular
6186,Joseph,Thomas,joseph.thomas6186@email.com,8/29/2023,South,Occasional
6187,Linda,Smith,linda.smith6187@email.com,5/15/2023,East,Regular
6188,David,Anderson,david.anderson6188@email.com,7/10/2023,East,Occasional
6189,Jessica,Taylor,jessica.taylor6189@email.com,6/24/2023,North,Occasional
6190,Elizabeth,Thompson,elizabeth.thompson6190@email.com,11/25/2023,South,Occasional
6191,Jennifer,Anderson,jennifer.anderson6191@email.com,11/10/2023,Central,Occasional
6192,Susan,Thomas,susan.thomas6192@email.com,12/21/2023,Central,Occasional
6193,Patricia,Garcia,patricia.garcia6193@email.com,5/3/2023,West,Occasional
6194,Michael,Jackson,michael.jackson6194@email.com,12/7/2023,West,Occasional
6195,Elizabeth,Martin,elizabeth.martin6195@email.com,9/24/2023,East,Occasional
6196,Patricia,White,patricia.white6196@email.com,4/17/2023,South,Occasional
6197,Thomas,Anderson,thomas.anderson6197@email.com,10/4/2023,Central,Occasional
6198,James,Thomas,james.thomas6198@email.com,1/23/2023,West,Occasional
6199,Elizabeth,Brown,elizabeth.brown6199@email.com,8/7/2023,East,VIP
6200,Mary,Anderson,mary.anderson6200@email.com,10/3/2023,East,Occasional
6201,Lisa,Rodriguez,lisa.rodriguez6201@email.com,4/11/2023,North,Regular
6202,Thomas,Lopez,thomas.lopez6202@email.com,8/10/2023,East,Occasional
6203,Daniel,Thompson,daniel.thompson6203@email.com,11/24/2023,East,Occasional
6204,Jessica,Garcia,jessica.garcia6204@email.com,11/11/2023,North,Regular
6205,Joseph,Moore,joseph.moore6205@email.com,9/17/2023,South,Occasional
6206,Richard,Rodriguez,richard.rodriguez6206@email.com,12/21/2023,West,Occasional
6207,Thomas,Hernandez,thomas.hernandez6207@email.com,9/15/2023,East,Occasional
6208,William,Johnson,william.johnson6208@email.com,12/4/2023,Central,Occasional
6209,Lisa,Jackson,lisa.jackson6209@email.com,12/6/2023,South,Occasional
6210,Mary,Anderson,mary.anderson6210@email.com,7/10/2023,West,VIP
6211,Daniel,Hernandez,daniel.hernandez6211@email.com,10/13/2023,Central,Occasional
6212,Patricia,Lopez,patricia.lopez6212@email.com,10/9/2023,North,Occasional
6213,Karen,Martin,karen.martin6213@email.com,7/25/2023,West,Regular
6214,James,Martin,james.martin6214@email.com,3/26/2023,South,Occasional
6215,Richard,Lopez,richard.lopez6215@email.com,12/31/2023,South,VIP
6216,Karen,Lee,karen.lee6216@email.com,6/30/2023,East,Occasional
6217,Mary,Garcia,mary.garcia6217@email.com,4/17/2023,South,VIP
6218,Robert,Lee,robert.lee6218@email.com,4/21/2023,North,Occasional
6219,David,Smith,david.smith6219@email.com,12/15/2023,South,VIP
6220,Sarah,Jones,sarah.jones6220@email.com,12/21/2023,West,Occasional
6221,Robert,Johnson,robert.johnson6221@email.com,12/16/2023,North,Occasional
6222,Mary,Lopez,mary.lopez6222@email.com,11/25/2023,West,Regular
6223,Thomas,Lopez,thomas.lopez6223@email.com,9/6/2023,Central,Occasional
6224,Michael,Jackson,michael.jackson6224@email.com,3/18/2023,East,Occasional
6225,David,Lee,david.lee6225@email.com,5/2/2023,Central,Occasional
6226,Elizabeth,Williams,elizabeth.williams6226@email.com,9/6/2023,South,Occasional
6227,Michael,Taylor,michael.taylor6227@email.com,8/12/2023,East,Occasional
6228,Charles,Lopez,charles.lopez6228@email.com,2/20/2023,Central,Regular
6229,Elizabeth,Lopez,elizabeth.lopez6229@email.com,12/18/2023,West,Occasional
6230,Thomas,Thompson,thomas.thompson6230@email.com,6/22/2023,East,Occasional
6231,Linda,Johnson,linda.johnson6231@email.com,3/5/2023,Central,Occasional
6232,Lisa,Martin,lisa.martin6232@email.com,11/23/2023,East,Occasional
6233,Joseph,Gonzalez,joseph.gonzalez6233@email.com,11/18/2023,North,Occasional
6234,Barbara,Taylor,barbara.taylor6234@email.com,10/27/2023,North,Occasional
6235,David,Smith,david.smith6235@email.com,3/11/2023,East,Regular
6236,Daniel,Martinez,daniel.martinez6236@email.com,11/19/2023,North,Occasional
6237,Susan,Martin,susan.martin6237@email.com,6/27/2023,East,Occasional
6238,Michael,Lopez,michael.lopez6238@email.com,9/18/2023,Central,VIP
6239,Mary,Taylor,mary.taylor6239@email.com,3/10/2023,South,Occasional
6240,David,Martinez,david.martinez6240@email.com,8/20/2023,West,Occasional
6241,William,Lopez,william.lopez6241@email.com,4/3/2023,East,Regular
6242,Daniel,Brown,daniel.brown6242@email.com,10/27/2023,West,VIP
6243,Barbara,Jackson,barbara.jackson6243@email.com,5/8/2023,West,Occasional
6244,Karen,Johnson,karen.johnson6244@email.com,12/24/2023,East,Occasional
6245,Elizabeth,Martin,elizabeth.martin6245@email.com,10/8/2023,East,Occasional
6246,Lisa,Wilson,lisa.wilson6246@email.com,5/16/2023,North,Occasional
6247,Robert,Miller,robert.miller6247@email.com,6/24/2023,West,Occasional
6248,Jessica,Brown,jessica.brown6248@email.com,11/15/2023,Central,Regular
6249,James,Garcia,james.garcia6249@email.com,8/9/2023,West,Regular
6250,Lisa,Smith,lisa.smith6250@email.com,12/16/2023,South,Occasional
6251,Robert,Thomas,robert.thomas6251@email.com,10/31/2023,West,Occasional
6252,John,Martinez,john.martinez6252@email.com,2/27/2023,South,Regular
6253,Jessica,Lee,jessica.lee6253@email.com,1/29/2023,East,Regular
6254,Elizabeth,Hernandez,elizabeth.hernandez6254@email.com,5/29/2023,East,Occasional
6255,David,Lopez,david.lopez6255@email.com,4/6/2023,North,Occasional
6256,Sarah,Thompson,sarah.thompson6256@email.com,11/14/2023,West,Occasional
6257,Susan,Wilson,susan.wilson6257@email.com,10/14/2023,Central,Occasional
6258,James,Martinez,james.martinez6258@email.com,10/25/2023,North,VIP
6259,Susan,White,susan.white6259@email.com,12/6/2023,North,Occasional
6260,Elizabeth,Hernandez,elizabeth.hernandez6260@email.com,10/14/2023,East,Occasional
6261,John,Lee,john.lee6261@email.com,8/22/2023,Central,Regular
6262,Richard,Moore,richard.moore6262@email.com,12/26/2023,Central,Occasional
6263,Linda,Williams,linda.williams6263@email.com,8/4/2023,North,Occasional
6264,Thomas,Taylor,thomas.taylor6264@email.com,11/27/2023,North,Occasional
6265,Mary,Lopez,mary.lopez6265@email.com,10/22/2023,South,Occasional
6266,John,Brown,john.brown6266@email.com,12/5/2023,South,VIP
6267,Richard,Martinez,richard.martinez6267@email.com,10/14/2023,South,Occasional
6268,Lisa,Davis,lisa.davis6268@email.com,10/20/2023,West,Regular
6269,Charles,Johnson,charles.johnson6269@email.com,12/31/2023,South,Occasional
6270,Christopher,Anderson,christopher.anderson6270@email.com,12/2/2023,North,Occasional
6271,Karen,Miller,karen.miller6271@email.com,5/26/2023,West,Occasional
6272,Susan,Anderson,susan.anderson6272@email.com,5/8/2023,East,Occasional
6273,Robert,Smith,robert.smith6273@email.com,6/3/2023,Central,Occasional
6274,Jennifer,Martinez,jennifer.martinez6274@email.com,11/10/2023,West,Regular
6275,William,Jones,william.jones6275@email.com,7/31/2023,East,Regular
6276,James,Rodriguez,james.rodriguez6276@email.com,10/14/2023,South,Occasional
6277,Jennifer,Thomas,jennifer.thomas6277@email.com,8/11/2023,West,Regular
6278,Karen,Lee,karen.lee6278@email.com,12/20/2023,Central,Occasional
6279,Barbara,Rodriguez,barbara.rodriguez6279@email.com,3/28/2023,East,Occasional
6280,Joseph,Thompson,joseph.thompson6280@email.com,11/29/2023,West,Occasional
6281,Michael,Jackson,michael.jackson6281@email.com,6/21/2023,South,VIP
6282,David,Hernandez,david.hernandez6282@email.com,7/26/2023,East,Occasional
6283,Michael,Martin,michael.martin6283@email.com,12/12/2023,West,Occasional
6284,Charles,Smith,charles.smith6284@email.com,10/17/2023,West,Regular
6285,Charles,Gonzalez,charles.gonzalez6285@email.com,10/7/2023,Central,VIP
6286,Patricia,Thompson,patricia.thompson6286@email.com,4/4/2023,South,Occasional
6287,Robert,Davis,robert.davis6287@email.com,11/29/2023,South,Regular
6288,Sarah,Thomas,sarah.thomas6288@email.com,12/25/2023,South,Occasional
6289,Linda,Thomas,linda.thomas6289@email.com,5/19/2023,North,Occasional
6290,Nancy,White,nancy.white6290@email.com,10/27/2023,West,Occasional
6291,Barbara,White,barbara.white6291@email.com,9/24/2023,East,Occasional
6292,Linda,Johnson,linda.johnson6292@email.com,6/18/2023,East,Occasional
6293,Nancy,Hernandez,nancy.hernandez6293@email.com,8/19/2023,West,Occasional
6294,Nancy,Lopez,nancy.lopez6294@email.com,8/24/2023,Central,Occasional
6295,Nancy,Smith,nancy.smith6295@email.com,11/16/2023,East,VIP
6296,Lisa,Jones,lisa.jones6296@email.com,11/23/2023,West,Occasional
6297,William,Lee,william.lee6297@email.com,10/15/2023,East,Regular
6298,Susan,Davis,susan.davis6298@email.com,12/27/2023,East,Occasional
6299,William,Wilson,william.wilson6299@email.com,11/29/2023,East,Regular
6300,Mary,Martinez,mary.martinez6300@email.com,10/5/2023,Central,Occasional
6301,William,Anderson,william.anderson6301@email.com,7/8/2023,South,VIP
6302,David,Williams,david.williams6302@email.com,2/17/2023,Central,Occasional
6303,Elizabeth,Thompson,elizabeth.thompson6303@email.com,1/12/2023,East,Occasional
6304,Christopher,Brown,christopher.brown6304@email.com,11/21/2023,Central,Regular
6305,Sarah,Williams,sarah.williams6305@email.com,4/7/2023,South,Occasional
6306,Daniel,Jackson,daniel.jackson6306@email.com,9/1/2023,West,Occasional
6307,Michael,Garcia,michael.garcia6307@email.com,12/10/2023,Central,Occasional
6308,Mary,Rodriguez,mary.rodriguez6308@email.com,12/5/2023,Central,VIP
6309,Richard,Johnson,richard.johnson6309@email.com,9/16/2023,Central,Occasional
6310,Lisa,Thomas,lisa.thomas6310@email.com,11/15/2023,South,VIP
6311,John,Taylor,john.taylor6311@email.com,11/3/2023,East,Occasional
6312,Susan,Lopez,susan.lopez6312@email.com,1/11/2023,East,Occasional
6313,Jessica,Smith,jessica.smith6313@email.com,6/29/2023,Central,Occasional
6314,Patricia,Brown,patricia.brown6314@email.com,4/21/2023,East,Occasional
6315,Thomas,Miller,thomas.miller6315@email.com,12/31/2023,West,Occasional
6316,Lisa,Lopez,lisa.lopez6316@email.com,12/26/2023,West,VIP
6317,Karen,Jones,karen.jones6317@email.com,3/13/2023,North,Occasional
6318,Charles,Anderson,charles.anderson6318@email.com,12/6/2023,West,VIP
6319,Joseph,Davis,joseph.davis6319@email.com,3/21/2023,North,Regular
6320,John,Martin,john.martin6320@email.com,11/25/2023,South,Occasional
6321,Jennifer,Wilson,jennifer.wilson6321@email.com,6/29/2023,West,Occasional
6322,Jennifer,Davis,jennifer.davis6322@email.com,12/20/2023,West,Occasional
6323,David,Taylor,david.taylor6323@email.com,12/13/2023,East,Occasional
6324,David,Hernandez,david.hernandez6324@email.com,11/3/2023,South,Occasional
6325,Nancy,Davis,nancy.davis6325@email.com,8/31/2023,North,VIP
6326,Lisa,Hernandez,lisa.hernandez6326@email.com,12/31/2023,East,Occasional
6327,Nancy,Wilson,nancy.wilson6327@email.com,1/22/2023,West,Occasional
6328,David,Anderson,david.anderson6328@email.com,2/6/2023,South,VIP
6329,Thomas,Williams,thomas.williams6329@email.com,8/21/2023,Central,Regular
6330,Jennifer,Davis,jennifer.davis6330@email.com,12/7/2023,Central,Occasional
6331,Daniel,Davis,daniel.davis6331@email.com,11/14/2023,East,Occasional
6332,Lisa,Jackson,lisa.jackson6332@email.com,2/11/2023,West,Regular
6333,Mary,Anderson,mary.anderson6333@email.com,4/7/2023,South,Occasional
6334,Daniel,Taylor,daniel.taylor6334@email.com,12/13/2023,East,Regular
6335,Nancy,Rodriguez,nancy.rodriguez6335@email.com,9/28/2023,East,Occasional
6336,Nancy,Hernandez,nancy.hernandez6336@email.com,10/21/2023,North,VIP
6337,Mary,Martinez,mary.martinez6337@email.com,10/9/2023,North,Regular
6338,Barbara,Moore,barbara.moore6338@email.com,6/11/2023,North,VIP
6339,Linda,Miller,linda.miller6339@email.com,11/15/2023,South,Regular
6340,Susan,Miller,susan.miller6340@email.com,1/4/2023,East,Occasional
6341,Elizabeth,White,elizabeth.white6341@email.com,11/2/2023,North,VIP
6342,Sarah,Martinez,sarah.martinez6342@email.com,11/28/2023,South,Occasional
6343,Joseph,Johnson,joseph.johnson6343@email.com,3/17/2023,North,Occasional
6344,James,Rodriguez,james.rodriguez6344@email.com,2/26/2023,South,Regular
6345,Daniel,Martin,daniel.martin6345@email.com,10/5/2023,South,Occasional
6346,Christopher,Jackson,christopher.jackson6346@email.com,2/17/2023,West,Occasional
6347,Sarah,Lopez,sarah.lopez6347@email.com,12/18/2023,West,Occasional
6348,Joseph,Lopez,joseph.lopez6348@email.com,10/15/2023,North,Occasional
6349,Lisa,Davis,lisa.davis6349@email.com,10/16/2023,South,VIP
6350,Daniel,Williams,daniel.williams6350@email.com,12/18/2023,East,Occasional
6351,Charles,Williams,charles.williams6351@email.com,11/7/2023,Central,Regular
6352,Daniel,Lee,daniel.lee6352@email.com,10/17/2023,South,Occasional
6353,Richard,Martinez,richard.martinez6353@email.com,1/15/2023,Central,Occasional
6354,William,Martinez,william.martinez6354@email.com,11/17/2023,East,Occasional
6355,Elizabeth,Jones,elizabeth.jones6355@email.com,6/21/2023,Central,Regular
6356,Elizabeth,Anderson,elizabeth.anderson6356@email.com,10/29/2023,West,Occasional
6357,James,Jackson,james.jackson6357@email.com,12/8/2023,North,Occasional
6358,Christopher,Hernandez,christopher.hernandez6358@email.com,12/1/2023,South,Occasional
6359,Charles,Thompson,charles.thompson6359@email.com,7/30/2023,North,Occasional
6360,Christopher,Thompson,christopher.thompson6360@email.com,12/23/2023,North,Occasional
6361,Thomas,Smith,thomas.smith6361@email.com,1/14/2023,Central,Occasional
6362,Linda,Wilson,linda.wilson6362@email.com,10/28/2023,North,Occasional
6363,Charles,Smith,charles.smith6363@email.com,2/4/2023,West,VIP
6364,Michael,Jones,michael.jones6364@email.com,7/27/2023,South,Occasional
6365,Elizabeth,Thompson,elizabeth.thompson6365@email.com,9/26/2023,West,Occasional
6366,Jessica,Thomas,jessica.thomas6366@email.com,2/13/2023,East,Occasional
6367,Joseph,Jones,joseph.jones6367@email.com,9/17/2023,South,Occasional
6368,Patricia,Brown,patricia.brown6368@email.com,8/7/2023,Central,Occasional
6369,Barbara,Wilson,barbara.wilson6369@email.com,10/30/2023,West,Regular
6370,David,Martin,david.martin6370@email.com,10/3/2023,Central,Occasional
6371,Charles,Garcia,charles.garcia6371@email.com,11/16/2023,North,Occasional
6372,Elizabeth,Gonzalez,elizabeth.gonzalez6372@email.com,10/20/2023,West,Occasional
6373,Lisa,Taylor,lisa.taylor6373@email.com,11/9/2023,South,Occasional
6374,Mary,Thomas,mary.thomas6374@email.com,11/7/2023,West,Occasional
6375,Lisa,Taylor,lisa.taylor6375@email.com,8/31/2023,South,Occasional
6376,Patricia,Moore,patricia.moore6376@email.com,12/17/2023,West,Occasional
6377,William,Taylor,william.taylor6377@email.com,5/25/2023,West,Occasional
6378,Linda,Lopez,linda.lopez6378@email.com,11/11/2023,Central,Occasional
6379,David,Lee,david.lee6379@email.com,4/21/2023,Central,Regular
6380,Richard,Martin,richard.martin6380@email.com,8/29/2023,North,Regular
6381,Robert,Johnson,robert.johnson6381@email.com,11/10/2023,South,VIP
6382,Richard,Rodriguez,richard.rodriguez6382@email.com,10/23/2023,North,VIP
6383,Jessica,Brown,jessica.brown6383@email.com,10/19/2023,West,Occasional
6384,Charles,Miller,charles.miller6384@email.com,12/1/2023,North,Regular
6385,John,Davis,john.davis6385@email.com,9/2/2023,Central,Regular
6386,David,Lee,david.lee6386@email.com,12/15/2023,Central,Occasional
6387,Lisa,Thomas,lisa.thomas6387@email.com,12/1/2023,East,Occasional
6388,Jennifer,Wilson,jennifer.wilson6388@email.com,1/28/2023,South,Occasional
6389,William,Moore,william.moore6389@email.com,5/10/2023,West,Occasional
6390,Patricia,Garcia,patricia.garcia6390@email.com,7/26/2023,Central,Occasional
6391,Charles,Miller,charles.miller6391@email.com,11/14/2023,North,Occasional
6392,Charles,Garcia,charles.garcia6392@email.com,3/12/2023,Central,Regular
6393,Joseph,Lee,joseph.lee6393@email.com,8/9/2023,East,Occasional
6394,James,Davis,james.davis6394@email.com,5/22/2023,West,Occasional
6395,Christopher,Lee,christopher.lee6395@email.com,11/20/2023,West,Occasional
6396,Jessica,Thomas,jessica.thomas6396@email.com,10/16/2023,North,Occasional
6397,Michael,Williams,michael.williams6397@email.com,12/9/2023,East,Regular
6398,Christopher,Hernandez,christopher.hernandez6398@email.com,11/30/2023,Central,Occasional
6399,John,Williams,john.williams6399@email.com,9/11/2023,East,VIP
6400,Charles,Jones,charles.jones6400@email.com,8/24/2023,South,VIP
6401,William,Taylor,william.taylor6401@email.com,12/7/2023,West,Occasional
6402,Elizabeth,Anderson,elizabeth.anderson6402@email.com,8/2/2023,South,Occasional
6403,William,Miller,william.miller6403@email.com,12/19/2023,West,Occasional
6404,Joseph,Smith,joseph.smith6404@email.com,10/2/2023,East,Regular
6405,Richard,Jackson,richard.jackson6405@email.com,4/27/2023,Central,Occasional
6406,William,Rodriguez,william.rodriguez6406@email.com,1/31/2023,North,VIP
6407,Robert,Thomas,robert.thomas6407@email.com,10/31/2023,West,Regular
6408,Michael,Lopez,michael.lopez6408@email.com,10/18/2023,South,VIP
6409,James,Brown,james.brown6409@email.com,2/6/2023,Central,Occasional
6410,Christopher,Martin,christopher.martin6410@email.com,11/15/2023,North,Regular
6411,Robert,Lee,robert.lee6411@email.com,7/9/2023,West,Occasional
6412,David,Miller,david.miller6412@email.com,9/15/2023,North,VIP
6413,David,White,david.white6413@email.com,4/7/2023,East,Occasional
6414,Richard,Johnson,richard.johnson6414@email.com,7/30/2023,East,Occasional
6415,Nancy,Garcia,nancy.garcia6415@email.com,11/23/2023,East,Occasional
6416,Barbara,Wilson,barbara.wilson6416@email.com,1/2/2023,South,Occasional
6417,Linda,Hernandez,linda.hernandez6417@email.com,7/19/2023,Central,Occasional
6418,Jennifer,Jones,jennifer.jones6418@email.com,10/19/2023,East,VIP
6419,John,Anderson,john.anderson6419@email.com,11/24/2023,South,Regular
6420,Richard,Johnson,richard.johnson6420@email.com,11/16/2023,East,Occasional
6421,William,Thomas,william.thomas6421@email.com,12/5/2023,North,Occasional
6422,Linda,Jackson,linda.jackson6422@email.com,2/9/2023,North,Occasional
6423,Elizabeth,Brown,elizabeth.brown6423@email.com,11/18/2023,South,VIP
6424,Christopher,Williams,christopher.williams6424@email.com,1/1/2023,South,Regular
6425,Christopher,Brown,christopher.brown6425@email.com,7/24/2023,North,Occasional
6426,Mary,Martin,mary.martin6426@email.com,11/29/2023,North,Occasional
6427,David,Rodriguez,david.rodriguez6427@email.com,12/4/2023,South,Occasional
6428,Elizabeth,Smith,elizabeth.smith6428@email.com,11/18/2023,Central,Occasional
6429,John,Hernandez,john.hernandez6429@email.com,12/23/2023,East,Occasional
6430,Joseph,Lee,joseph.lee6430@email.com,12/8/2023,East,Occasional
6431,Sarah,Garcia,sarah.garcia6431@email.com,12/27/2023,East,Regular
6432,Barbara,Jackson,barbara.jackson6432@email.com,12/21/2023,Central,Occasional
6433,Christopher,Thompson,christopher.thompson6433@email.com,11/25/2023,South,Occasional
6434,Karen,Rodriguez,karen.rodriguez6434@email.com,5/29/2023,North,Regular
6435,John,Miller,john.miller6435@email.com,7/5/2023,West,Occasional
6436,Charles,Miller,charles.miller6436@email.com,5/26/2023,South,Occasional
6437,Robert,Smith,robert.smith6437@email.com,3/25/2023,North,VIP
6438,Barbara,Johnson,barbara.johnson6438@email.com,10/13/2023,Central,Occasional
6439,Daniel,Martinez,daniel.martinez6439@email.com,9/15/2023,Central,Occasional
6440,Richard,Gonzalez,richard.gonzalez6440@email.com,11/23/2023,Central,VIP
6441,Sarah,Jones,sarah.jones6441@email.com,11/4/2023,North,Regular
6442,Richard,Anderson,richard.anderson6442@email.com,6/17/2023,Central,Occasional
6443,Susan,Martinez,susan.martinez6443@email.com,12/22/2023,Central,VIP
6444,David,Miller,david.miller6444@email.com,2/28/2023,Central,Occasional
6445,Patricia,Brown,patricia.brown6445@email.com,10/26/2023,East,Occasional
6446,Michael,Brown,michael.brown6446@email.com,10/24/2023,South,Occasional
6447,Linda,Martinez,linda.martinez6447@email.com,11/29/2023,North,Occasional
6448,Robert,Rodriguez,robert.rodriguez6448@email.com,11/11/2023,West,Occasional
6449,Christopher,Davis,christopher.davis6449@email.com,3/22/2023,North,Occasional
6450,David,Davis,david.davis6450@email.com,5/10/2023,South,Regular
6451,Susan,Anderson,susan.anderson6451@email.com,8/18/2023,West,Occasional
6452,Barbara,Jones,barbara.jones6452@email.com,4/12/2023,Central,Occasional
6453,Jessica,Lee,jessica.lee6453@email.com,8/7/2023,West,Occasional
6454,Barbara,Johnson,barbara.johnson6454@email.com,12/25/2023,West,Occasional
6455,Robert,Williams,robert.williams6455@email.com,10/9/2023,East,Regular
6456,Barbara,White,barbara.white6456@email.com,12/1/2023,South,Occasional
6457,Elizabeth,Williams,elizabeth.williams6457@email.com,10/6/2023,Central,Occasional
6458,Jessica,Jones,jessica.jones6458@email.com,11/2/2023,South,Regular
